Ticker,TotalTime,logDate,logTime,priceOpen,priceHigh,priceLow,priceClose,amount
BTCUSDT,201808290400,20180829,400,7064.77,7120.0,7056.23,7088.97,2448.93465
BTCUSDT,201808290500,20180829,500,7088.98,7135.0,7067.84,7082.35,2064.61967
BTCUSDT,201808290600,20180829,600,7085.02,7105.37,7041.42,7062.98,1211.892631
BTCUSDT,201808290700,20180829,700,7060.14,7090.62,7025.0,7081.91,1632.153715
BTCUSDT,201808290800,20180829,800,7081.9,7114.9,7058.01,7076.11,1808.646486
BTCUSDT,201808290900,20180829,900,7077.0,7089.99,7048.66,7071.02,1350.9787
BTCUSDT,201808291000,20180829,1000,7073.23,7088.2,7041.08,7062.95,1259.992167
BTCUSDT,201808291100,20180829,1100,7059.01,7076.14,7017.25,7024.45,1705.45779
BTCUSDT,201808291200,20180829,1200,7024.45,7046.42,7006.05,7045.0,1592.134328
BTCUSDT,201808291300,20180829,1300,7043.29,7063.36,7031.27,7041.1,1399.410098
BTCUSDT,201808291400,20180829,1400,7044.21,7060.19,7031.4,7060.01,1207.58599
BTCUSDT,201808291500,20180829,1500,7059.0,7078.64,7040.0,7048.93,1414.023939
BTCUSDT,201808291600,20180829,1600,7050.0,7071.73,7044.26,7060.92,1114.714211
BTCUSDT,201808291700,20180829,1700,7061.02,7089.0,7040.0,7077.05,2047.805817
BTCUSDT,201808291800,20180829,1800,7077.05,7116.33,7065.0,7113.42,1757.225947
BTCUSDT,201808291900,20180829,1900,7113.42,7133.81,7075.39,7089.01,1846.734814
BTCUSDT,201808292000,20180829,2000,7089.02,7100.0,7062.8,7090.0,1206.745974
BTCUSDT,201808292100,20180829,2100,7090.0,7118.72,7085.5,7092.5,1922.668693
BTCUSDT,201808292200,20180829,2200,7092.69,7118.26,7090.0,7099.01,1785.990579
BTCUSDT,201808292300,20180829,2300,7100.0,7109.0,7058.0,7078.81,1836.978468
BTCUSDT,201808300000,20180830,0,7078.8,7084.95,6912.34,6977.97,5362.843469
