data,time,ticker,open,high,low,close,volume
20200228,1109,BTCUSDT,8896.71000000,8896.71000000,8887.50000000,8891.00000000,10.98265700
20200228,1110,BTCUSDT,8890.88000000,8897.80000000,8886.92000000,8896.42000000,13.48786500
20200228,1111,BTCUSDT,8896.22000000,8897.39000000,8892.12000000,8894.89000000,7.53825100
20200228,1112,BTCUSDT,8894.94000000,8897.00000000,8893.35000000,8894.31000000,13.76578200
20200228,1113,BTCUSDT,8894.50000000,8894.70000000,8861.00000000,8861.00000000,64.21683000
20200228,1114,BTCUSDT,8861.00000000,8869.71000000,8861.00000000,8865.92000000,40.22855900
20200228,1115,BTCUSDT,8867.16000000,8870.93000000,8865.37000000,8869.99000000,38.64338800
20200228,1116,BTCUSDT,8869.99000000,8873.17000000,8869.97000000,8873.17000000,13.25800300
20200228,1117,BTCUSDT,8874.42000000,8878.52000000,8862.00000000,8862.04000000,13.44328600
20200228,1118,BTCUSDT,8862.00000000,8864.31000000,8854.33000000,8862.44000000,32.03914100
20200228,1119,BTCUSDT,8862.63000000,8867.83000000,8860.86000000,8867.07000000,12.68431400
20200228,1120,BTCUSDT,8867.37000000,8875.00000000,8865.17000000,8873.92000000,18.16111500
20200228,1121,BTCUSDT,8874.82000000,8877.84000000,8873.34000000,8874.14000000,20.07168000
20200228,1122,BTCUSDT,8873.77000000,8874.60000000,8866.01000000,8866.56000000,25.60537600
20200228,1123,BTCUSDT,8866.05000000,8867.18000000,8856.14000000,8862.00000000,5.68339700
20200228,1124,BTCUSDT,8861.99000000,8869.98000000,8861.98000000,8869.75000000,12.92899000
20200228,1125,BTCUSDT,8869.48000000,8878.54000000,8869.07000000,8871.92000000,11.22085200
20200228,1126,BTCUSDT,8871.99000000,8874.84000000,8862.00000000,8865.09000000,11.01092900
20200228,1127,BTCUSDT,8865.10000000,8868.45000000,8864.36000000,8865.32000000,6.93313600
20200228,1128,BTCUSDT,8863.75000000,8867.08000000,8854.85000000,8855.89000000,13.88391900
20200228,1129,BTCUSDT,8857.58000000,8874.28000000,8857.56000000,8874.28000000,6.11354700
20200228,1130,BTCUSDT,8874.96000000,8877.54000000,8872.64000000,8876.93000000,6.80690600
20200228,1131,BTCUSDT,8876.94000000,8876.94000000,8855.50000000,8860.73000000,51.46177200
20200228,1132,BTCUSDT,8860.03000000,8868.96000000,8856.12000000,8866.29000000,11.94827000
20200228,1133,BTCUSDT,8866.80000000,8868.71000000,8863.83000000,8868.11000000,6.21315500
20200228,1134,BTCUSDT,8868.86000000,8869.62000000,8866.02000000,8867.36000000,4.92116400
20200228,1135,BTCUSDT,8867.37000000,8867.37000000,8856.08000000,8861.67000000,20.76560600
20200228,1136,BTCUSDT,8861.65000000,8861.66000000,8857.22000000,8859.31000000,14.45597700
20200228,1137,BTCUSDT,8859.32000000,8871.80000000,8859.31000000,8871.59000000,13.94039500
20200228,1138,BTCUSDT,8871.59000000,8871.97000000,8861.56000000,8863.86000000,14.88886900
20200228,1139,BTCUSDT,8863.78000000,8866.75000000,8861.53000000,8864.05000000,7.00435000
20200228,1140,BTCUSDT,8864.21000000,8864.21000000,8858.96000000,8860.71000000,7.81027600
20200228,1141,BTCUSDT,8860.72000000,8862.18000000,8858.96000000,8862.17000000,4.92941700
20200228,1142,BTCUSDT,8862.18000000,8862.18000000,8857.85000000,8858.93000000,6.61931900
20200228,1143,BTCUSDT,8858.94000000,8865.01000000,8857.09000000,8865.01000000,10.05747000
20200228,1144,BTCUSDT,8865.01000000,8866.72000000,8859.19000000,8859.50000000,8.21837400
20200228,1145,BTCUSDT,8858.94000000,8862.43000000,8854.00000000,8854.00000000,18.23336000
20200228,1146,BTCUSDT,8854.00000000,8857.34000000,8854.00000000,8855.48000000,8.10326500
20200228,1147,BTCUSDT,8855.48000000,8855.49000000,8850.43000000,8852.23000000,12.97862000
20200228,1148,BTCUSDT,8852.48000000,8854.97000000,8848.28000000,8851.41000000,14.93003700
20200228,1149,BTCUSDT,8850.14000000,8850.15000000,8844.97000000,8845.51000000,8.56912400
20200228,1150,BTCUSDT,8844.75000000,8851.01000000,8842.28000000,8851.01000000,22.49349500
20200228,1151,BTCUSDT,8851.00000000,8879.37000000,8851.00000000,8877.72000000,68.84931300
20200228,1152,BTCUSDT,8877.97000000,8879.98000000,8872.05000000,8876.09000000,12.76103200
20200228,1153,BTCUSDT,8876.09000000,8876.09000000,8868.74000000,8870.54000000,10.70928700
20200228,1154,BTCUSDT,8869.47000000,8869.99000000,8864.61000000,8868.73000000,9.33636200
20200228,1155,BTCUSDT,8868.46000000,8868.48000000,8864.61000000,8865.41000000,5.87842300
20200228,1156,BTCUSDT,8865.37000000,8865.92000000,8859.03000000,8859.41000000,21.55532300
20200228,1157,BTCUSDT,8860.55000000,8874.99000000,8858.92000000,8870.64000000,16.94620000
20200228,1158,BTCUSDT,8872.35000000,8876.66000000,8868.82000000,8868.86000000,11.70831400
20200228,1159,BTCUSDT,8868.84000000,8872.23000000,8865.94000000,8868.43000000,9.29461300
20200228,1200,BTCUSDT,8868.15000000,8868.72000000,8858.46000000,8864.53000000,21.24404700
20200228,1201,BTCUSDT,8864.58000000,8867.87000000,8853.00000000,8867.80000000,20.51378500
20200228,1202,BTCUSDT,8867.71000000,8872.67000000,8864.51000000,8868.31000000,21.34226800
20200228,1203,BTCUSDT,8868.74000000,8873.00000000,8867.24000000,8873.00000000,7.64441000
20200228,1204,BTCUSDT,8872.99000000,8873.42000000,8862.77000000,8864.16000000,7.60573500
20200228,1205,BTCUSDT,8865.41000000,8872.72000000,8863.11000000,8872.72000000,13.41542300
20200228,1206,BTCUSDT,8872.66000000,8877.86000000,8869.09000000,8876.44000000,21.02651400
20200228,1207,BTCUSDT,8876.33000000,8879.93000000,8873.99000000,8878.53000000,13.66513100
20200228,1208,BTCUSDT,8877.96000000,8880.00000000,8874.58000000,8877.52000000,6.23429100
20200228,1209,BTCUSDT,8876.93000000,8885.73000000,8874.66000000,8884.50000000,15.84329400
20200228,1210,BTCUSDT,8884.96000000,8887.48000000,8878.18000000,8878.18000000,15.11425100
20200228,1211,BTCUSDT,8878.18000000,8878.79000000,8871.62000000,8875.95000000,18.98755700
20200228,1212,BTCUSDT,8874.31000000,8878.12000000,8869.81000000,8874.20000000,11.69570500
20200228,1213,BTCUSDT,8874.47000000,8878.38000000,8871.35000000,8877.57000000,4.92496700
20200228,1214,BTCUSDT,8877.57000000,8887.68000000,8875.48000000,8885.53000000,26.59597400
20200228,1215,BTCUSDT,8885.53000000,8887.24000000,8876.62000000,8881.18000000,14.89143100
20200228,1216,BTCUSDT,8880.85000000,8886.92000000,8875.89000000,8878.81000000,12.47735200
20200228,1217,BTCUSDT,8878.45000000,8882.01000000,8871.16000000,8874.10000000,46.03602400
20200228,1218,BTCUSDT,8874.08000000,8874.08000000,8863.22000000,8869.66000000,17.17059500
20200228,1219,BTCUSDT,8869.39000000,8873.67000000,8868.11000000,8871.96000000,7.38644400
20200228,1220,BTCUSDT,8871.96000000,8879.00000000,8871.02000000,8876.71000000,8.57444300
20200228,1221,BTCUSDT,8877.12000000,8878.34000000,8863.47000000,8865.22000000,15.23039400
20200228,1222,BTCUSDT,8865.29000000,8875.47000000,8864.65000000,8872.06000000,13.88783500
20200228,1223,BTCUSDT,8871.16000000,8874.16000000,8860.00000000,8862.86000000,51.38075400
20200228,1224,BTCUSDT,8862.87000000,8867.99000000,8859.83000000,8863.07000000,21.66452700
20200228,1225,BTCUSDT,8862.27000000,8865.67000000,8860.03000000,8862.81000000,15.04259200
20200228,1226,BTCUSDT,8863.99000000,8865.70000000,8861.46000000,8864.84000000,12.43075500
20200228,1227,BTCUSDT,8864.67000000,8873.51000000,8864.28000000,8871.89000000,17.71724200
20200228,1228,BTCUSDT,8871.90000000,8877.01000000,8861.17000000,8862.91000000,31.64813900
20200228,1229,BTCUSDT,8861.65000000,8864.92000000,8855.00000000,8857.47000000,51.90616800
20200228,1230,BTCUSDT,8857.46000000,8861.76000000,8852.14000000,8853.63000000,23.68578700
20200228,1231,BTCUSDT,8853.59000000,8864.51000000,8853.02000000,8853.50000000,19.45130900
20200228,1232,BTCUSDT,8854.49000000,8860.17000000,8850.00000000,8850.00000000,27.76726300
20200228,1233,BTCUSDT,8850.00000000,8861.85000000,8848.15000000,8856.85000000,28.16765400
20200228,1234,BTCUSDT,8858.49000000,8860.08000000,8855.78000000,8860.08000000,15.60686600
20200228,1235,BTCUSDT,8859.21000000,8870.00000000,8859.21000000,8863.98000000,11.79695600
20200228,1236,BTCUSDT,8862.61000000,8868.47000000,8860.92000000,8861.07000000,9.93834200
20200228,1237,BTCUSDT,8861.12000000,8869.12000000,8860.90000000,8864.50000000,10.90947600
20200228,1238,BTCUSDT,8865.84000000,8866.08000000,8857.17000000,8857.17000000,26.67071200
20200228,1239,BTCUSDT,8857.17000000,8857.47000000,8849.20000000,8854.34000000,32.02263200
20200228,1240,BTCUSDT,8854.34000000,8855.23000000,8845.17000000,8845.17000000,31.01353300
20200228,1241,BTCUSDT,8845.17000000,8848.23000000,8836.01000000,8839.42000000,42.89512500
20200228,1242,BTCUSDT,8840.32000000,8846.98000000,8838.97000000,8844.91000000,22.48084800
20200228,1243,BTCUSDT,8845.63000000,8846.93000000,8841.85000000,8841.86000000,7.97598800
20200228,1244,BTCUSDT,8841.20000000,8846.71000000,8838.17000000,8838.18000000,13.97107200
20200228,1245,BTCUSDT,8838.17000000,8843.64000000,8833.61000000,8838.00000000,29.16139300
20200228,1246,BTCUSDT,8837.13000000,8839.93000000,8829.44000000,8838.26000000,50.89337400
20200228,1247,BTCUSDT,8839.66000000,8844.54000000,8836.00000000,8840.10000000,47.61070900
20200228,1248,BTCUSDT,8840.04000000,8840.86000000,8835.01000000,8835.40000000,36.63878600
20200228,1249,BTCUSDT,8835.20000000,8844.83000000,8835.20000000,8842.00000000,10.63720500
20200228,1250,BTCUSDT,8841.38000000,8844.99000000,8839.76000000,8844.00000000,21.28130700
20200228,1251,BTCUSDT,8844.00000000,8849.96000000,8842.71000000,8846.09000000,22.91400300
20200228,1252,BTCUSDT,8846.07000000,8855.31000000,8844.00000000,8845.28000000,39.37977500
20200228,1253,BTCUSDT,8845.29000000,8850.94000000,8841.38000000,8849.46000000,14.47530400
20200228,1254,BTCUSDT,8849.46000000,8852.82000000,8847.79000000,8849.86000000,9.10392900
20200228,1255,BTCUSDT,8849.85000000,8849.85000000,8838.14000000,8839.71000000,20.57507700
20200228,1256,BTCUSDT,8840.00000000,8845.31000000,8839.91000000,8842.63000000,11.07929000
20200228,1257,BTCUSDT,8842.64000000,8843.25000000,8833.34000000,8834.97000000,8.71709300
20200228,1258,BTCUSDT,8834.98000000,8840.46000000,8831.28000000,8838.88000000,12.16798300
20200228,1259,BTCUSDT,8838.87000000,8845.12000000,8836.72000000,8837.51000000,10.95347000
20200228,1300,BTCUSDT,8837.00000000,8837.00000000,8822.40000000,8827.12000000,30.39076500
20200228,1301,BTCUSDT,8827.98000000,8827.99000000,8816.52000000,8822.35000000,32.26499800
20200228,1302,BTCUSDT,8822.27000000,8824.34000000,8816.58000000,8816.87000000,10.36192000
20200228,1303,BTCUSDT,8817.57000000,8826.42000000,8816.81000000,8821.68000000,22.31790100
20200228,1304,BTCUSDT,8821.40000000,8829.82000000,8819.89000000,8827.03000000,18.38329700
20200228,1305,BTCUSDT,8827.94000000,8829.87000000,8822.80000000,8828.20000000,15.97187600
20200228,1306,BTCUSDT,8828.36000000,8830.04000000,8822.34000000,8825.51000000,37.25223200
20200228,1307,BTCUSDT,8825.80000000,8827.00000000,8822.45000000,8822.81000000,53.85179400
20200228,1308,BTCUSDT,8822.93000000,8828.14000000,8822.45000000,8822.47000000,14.38933400
20200228,1309,BTCUSDT,8823.12000000,8824.80000000,8822.51000000,8822.94000000,6.02188100
20200228,1310,BTCUSDT,8823.06000000,8839.98000000,8823.06000000,8835.24000000,42.99906100
20200228,1311,BTCUSDT,8837.73000000,8842.99000000,8837.05000000,8840.38000000,5.57926400
20200228,1312,BTCUSDT,8839.86000000,8839.86000000,8833.32000000,8839.01000000,13.08432200
20200228,1313,BTCUSDT,8839.01000000,8844.10000000,8838.94000000,8840.55000000,9.99363600
20200228,1314,BTCUSDT,8840.92000000,8845.00000000,8840.40000000,8844.99000000,9.09247600
20200228,1315,BTCUSDT,8844.99000000,8848.58000000,8839.88000000,8848.56000000,13.98606300
20200228,1316,BTCUSDT,8848.54000000,8848.63000000,8842.90000000,8847.27000000,8.97350200
20200228,1317,BTCUSDT,8848.14000000,8852.46000000,8844.65000000,8847.32000000,13.48700600
20200228,1318,BTCUSDT,8848.14000000,8854.95000000,8847.08000000,8850.70000000,16.98494000
20200228,1319,BTCUSDT,8850.71000000,8855.00000000,8848.15000000,8850.21000000,10.38555100
20200228,1320,BTCUSDT,8851.38000000,8852.34000000,8838.26000000,8842.75000000,29.62013900
20200228,1321,BTCUSDT,8843.19000000,8849.14000000,8841.42000000,8847.20000000,9.06140300
20200228,1322,BTCUSDT,8847.20000000,8848.94000000,8839.01000000,8841.88000000,11.75203300
20200228,1323,BTCUSDT,8841.64000000,8841.79000000,8836.10000000,8838.53000000,8.80625800
20200228,1324,BTCUSDT,8838.41000000,8840.00000000,8835.63000000,8838.76000000,8.72715100
20200228,1325,BTCUSDT,8838.38000000,8839.91000000,8835.01000000,8837.13000000,9.18760400
20200228,1326,BTCUSDT,8837.68000000,8844.85000000,8833.06000000,8843.70000000,19.33571600
20200228,1327,BTCUSDT,8843.46000000,8843.85000000,8833.00000000,8833.01000000,11.15495600
20200228,1328,BTCUSDT,8833.01000000,8838.69000000,8831.26000000,8838.07000000,7.68404300
20200228,1329,BTCUSDT,8838.48000000,8839.49000000,8834.21000000,8837.01000000,4.27212500
20200228,1330,BTCUSDT,8836.96000000,8842.33000000,8836.96000000,8838.55000000,12.16288900
20200228,1331,BTCUSDT,8838.75000000,8842.69000000,8833.05000000,8842.69000000,7.47031200
20200228,1332,BTCUSDT,8840.85000000,8852.43000000,8840.85000000,8849.55000000,15.73339000
20200228,1333,BTCUSDT,8849.72000000,8852.91000000,8843.88000000,8844.56000000,14.62816400
20200228,1334,BTCUSDT,8845.77000000,8848.41000000,8843.90000000,8848.01000000,6.82450100
20200228,1335,BTCUSDT,8848.01000000,8848.90000000,8843.74000000,8844.57000000,7.76125900
20200228,1336,BTCUSDT,8844.18000000,8854.93000000,8841.74000000,8853.57000000,29.09293600
20200228,1337,BTCUSDT,8854.44000000,8854.92000000,8846.90000000,8848.06000000,10.54027700
20200228,1338,BTCUSDT,8848.02000000,8851.00000000,8848.00000000,8848.10000000,10.36203100
20200228,1339,BTCUSDT,8848.11000000,8849.21000000,8848.10000000,8849.20000000,1.76149800
20200228,1340,BTCUSDT,8849.21000000,8852.19000000,8848.23000000,8849.00000000,8.41920700
20200228,1341,BTCUSDT,8849.39000000,8850.87000000,8849.38000000,8849.63000000,3.03658000
20200228,1342,BTCUSDT,8849.37000000,8855.00000000,8849.00000000,8855.00000000,10.32709600
20200228,1343,BTCUSDT,8854.93000000,8859.99000000,8852.63000000,8855.22000000,26.53739400
20200228,1344,BTCUSDT,8855.22000000,8857.80000000,8850.51000000,8852.22000000,14.14915000
20200228,1345,BTCUSDT,8851.88000000,8857.76000000,8851.30000000,8855.43000000,9.98909700
20200228,1346,BTCUSDT,8855.76000000,8856.47000000,8848.64000000,8854.67000000,9.28781000
20200228,1347,BTCUSDT,8855.50000000,8856.30000000,8850.06000000,8851.79000000,7.94777900
20200228,1348,BTCUSDT,8852.61000000,8852.99000000,8844.04000000,8845.45000000,7.06781500
20200228,1349,BTCUSDT,8846.43000000,8851.17000000,8843.65000000,8848.00000000,8.37746300
20200228,1350,BTCUSDT,8848.01000000,8855.17000000,8848.00000000,8853.88000000,5.26458900
20200228,1351,BTCUSDT,8853.88000000,8859.00000000,8853.87000000,8858.36000000,11.04795200
20200228,1352,BTCUSDT,8858.90000000,8860.00000000,8854.91000000,8858.40000000,25.80402500
20200228,1353,BTCUSDT,8859.25000000,8859.69000000,8845.37000000,8851.36000000,21.04288400
20200228,1354,BTCUSDT,8851.36000000,8853.00000000,8843.00000000,8847.95000000,8.11894300
20200228,1355,BTCUSDT,8846.68000000,8849.16000000,8842.12000000,8842.63000000,9.14261600
20200228,1356,BTCUSDT,8843.44000000,8845.73000000,8838.84000000,8840.43000000,13.79022400
20200228,1357,BTCUSDT,8840.45000000,8843.99000000,8834.49000000,8842.09000000,33.76896300
20200228,1358,BTCUSDT,8839.75000000,8843.36000000,8834.10000000,8836.59000000,14.17744600
20200228,1359,BTCUSDT,8836.59000000,8838.77000000,8824.07000000,8827.37000000,28.59050100
20200228,1400,BTCUSDT,8825.09000000,8830.05000000,8823.00000000,8823.21000000,23.84767300
20200228,1401,BTCUSDT,8823.01000000,8826.41000000,8817.32000000,8818.84000000,25.70283000
20200228,1402,BTCUSDT,8819.61000000,8819.61000000,8809.33000000,8813.82000000,30.56650600
20200228,1403,BTCUSDT,8813.32000000,8814.39000000,8804.00000000,8804.40000000,54.54712600
20200228,1404,BTCUSDT,8804.41000000,8815.00000000,8804.41000000,8806.07000000,60.99628000
20200228,1405,BTCUSDT,8806.07000000,8819.18000000,8806.06000000,8818.92000000,25.85056800
20200228,1406,BTCUSDT,8818.65000000,8819.18000000,8808.80000000,8810.32000000,12.35675300
20200228,1407,BTCUSDT,8810.66000000,8811.45000000,8806.05000000,8807.26000000,12.34130800
20200228,1408,BTCUSDT,8806.98000000,8812.06000000,8798.33000000,8810.27000000,87.87201100
20200228,1409,BTCUSDT,8809.85000000,8812.13000000,8805.00000000,8805.46000000,29.87657900
20200228,1410,BTCUSDT,8806.21000000,8806.21000000,8786.78000000,8788.68000000,124.02227400
20200228,1411,BTCUSDT,8788.59000000,8799.99000000,8778.93000000,8798.61000000,104.10347600
20200228,1412,BTCUSDT,8797.20000000,8799.78000000,8781.46000000,8787.09000000,48.20577100
20200228,1413,BTCUSDT,8787.07000000,8793.42000000,8785.40000000,8790.06000000,19.02756100
20200228,1414,BTCUSDT,8791.52000000,8793.93000000,8788.00000000,8792.14000000,14.24989800
20200228,1415,BTCUSDT,8792.14000000,8792.14000000,8785.28000000,8785.28000000,18.01372400
20200228,1416,BTCUSDT,8785.28000000,8787.99000000,8779.62000000,8781.48000000,22.67582300
20200228,1417,BTCUSDT,8781.43000000,8792.34000000,8777.36000000,8791.04000000,62.22328500
20200228,1418,BTCUSDT,8791.03000000,8806.99000000,8787.84000000,8806.08000000,74.52776200
20200228,1419,BTCUSDT,8805.40000000,8809.73000000,8799.73000000,8809.73000000,35.13702100
20200228,1420,BTCUSDT,8809.73000000,8814.04000000,8802.54000000,8810.14000000,31.24499100
20200228,1421,BTCUSDT,8810.40000000,8810.46000000,8801.99000000,8807.70000000,26.47949100
20200228,1422,BTCUSDT,8806.97000000,8812.91000000,8805.50000000,8811.16000000,26.35929800
20200228,1423,BTCUSDT,8811.71000000,8813.85000000,8808.83000000,8811.50000000,20.76830500
20200228,1424,BTCUSDT,8811.79000000,8812.67000000,8807.10000000,8808.95000000,18.22603500
20200228,1425,BTCUSDT,8808.15000000,8808.91000000,8797.29000000,8804.88000000,18.21065400
20200228,1426,BTCUSDT,8805.79000000,8809.70000000,8800.75000000,8802.24000000,15.98449300
20200228,1427,BTCUSDT,8802.23000000,8804.48000000,8798.55000000,8803.27000000,22.04405900
20200228,1428,BTCUSDT,8803.74000000,8807.31000000,8800.39000000,8802.08000000,13.10635000
20200228,1429,BTCUSDT,8802.18000000,8804.86000000,8793.62000000,8797.32000000,19.54629200
20200228,1430,BTCUSDT,8797.46000000,8798.00000000,8789.95000000,8792.38000000,41.89918400
20200228,1431,BTCUSDT,8792.00000000,8793.38000000,8787.52000000,8792.05000000,24.55761300
20200228,1432,BTCUSDT,8791.41000000,8795.21000000,8787.29000000,8787.87000000,27.98286400
20200228,1433,BTCUSDT,8787.76000000,8789.38000000,8783.33000000,8786.88000000,23.73683900
20200228,1434,BTCUSDT,8786.89000000,8800.46000000,8786.89000000,8798.38000000,19.94839900
20200228,1435,BTCUSDT,8798.38000000,8804.44000000,8793.97000000,8803.69000000,23.49648500
20200228,1436,BTCUSDT,8803.55000000,8809.98000000,8800.00000000,8808.67000000,27.71953900
20200228,1437,BTCUSDT,8808.60000000,8809.98000000,8802.90000000,8806.95000000,20.53177300
20200228,1438,BTCUSDT,8805.74000000,8807.32000000,8801.28000000,8803.77000000,12.32248000
20200228,1439,BTCUSDT,8803.05000000,8804.23000000,8786.42000000,8787.88000000,27.89948000
20200228,1440,BTCUSDT,8788.01000000,8788.02000000,8780.00000000,8781.66000000,24.55097800
20200228,1441,BTCUSDT,8781.59000000,8790.24000000,8780.00000000,8787.26000000,88.27069800
20200228,1442,BTCUSDT,8787.33000000,8793.68000000,8785.10000000,8793.09000000,13.98850500
20200228,1443,BTCUSDT,8793.70000000,8794.96000000,8785.00000000,8785.01000000,27.69974400
20200228,1444,BTCUSDT,8785.01000000,8785.01000000,8780.00000000,8782.36000000,37.76676200
20200228,1445,BTCUSDT,8783.00000000,8789.52000000,8782.47000000,8789.16000000,22.43336400
20200228,1446,BTCUSDT,8788.06000000,8791.32000000,8784.63000000,8790.46000000,18.92011800
20200228,1447,BTCUSDT,8790.36000000,8793.61000000,8784.47000000,8790.06000000,23.90672300
20200228,1448,BTCUSDT,8790.06000000,8791.57000000,8784.08000000,8790.95000000,18.16615400
20200228,1449,BTCUSDT,8790.94000000,8795.00000000,8784.47000000,8793.56000000,22.09015700
20200228,1450,BTCUSDT,8794.89000000,8802.85000000,8792.34000000,8795.56000000,44.41540800
20200228,1451,BTCUSDT,8795.13000000,8799.71000000,8792.19000000,8797.39000000,14.57144800
20200228,1452,BTCUSDT,8797.21000000,8799.80000000,8792.57000000,8794.30000000,15.60820100
20200228,1453,BTCUSDT,8794.83000000,8796.08000000,8790.75000000,8790.75000000,7.35611500
20200228,1454,BTCUSDT,8790.83000000,8793.54000000,8785.82000000,8789.46000000,21.77977300
20200228,1455,BTCUSDT,8789.45000000,8790.07000000,8786.60000000,8788.17000000,10.23683800
20200228,1456,BTCUSDT,8788.70000000,8793.94000000,8784.62000000,8793.83000000,23.88872200
20200228,1457,BTCUSDT,8793.26000000,8793.73000000,8789.04000000,8789.09000000,14.20103300
20200228,1458,BTCUSDT,8789.10000000,8792.81000000,8786.45000000,8786.97000000,19.99976700
20200228,1459,BTCUSDT,8789.06000000,8789.06000000,8781.00000000,8782.61000000,13.34050300
20200228,1500,BTCUSDT,8782.74000000,8782.81000000,8772.74000000,8777.60000000,67.84600200
20200228,1501,BTCUSDT,8777.68000000,8778.14000000,8772.79000000,8774.42000000,9.22548800
20200228,1502,BTCUSDT,8774.42000000,8774.44000000,8770.20000000,8771.21000000,24.55181200
20200228,1503,BTCUSDT,8771.78000000,8776.86000000,8770.23000000,8773.30000000,30.14028700
20200228,1504,BTCUSDT,8773.25000000,8773.25000000,8767.37000000,8768.06000000,26.18243000
20200228,1505,BTCUSDT,8768.16000000,8769.78000000,8761.36000000,8766.51000000,51.07505300
20200228,1506,BTCUSDT,8766.51000000,8789.23000000,8766.12000000,8783.74000000,49.79546800
20200228,1507,BTCUSDT,8784.46000000,8788.66000000,8775.74000000,8785.89000000,24.56575800
20200228,1508,BTCUSDT,8785.89000000,8789.72000000,8781.02000000,8786.85000000,16.31751500
20200228,1509,BTCUSDT,8787.53000000,8789.37000000,8783.59000000,8784.99000000,24.16393500
20200228,1510,BTCUSDT,8784.99000000,8785.00000000,8776.73000000,8778.19000000,23.61589300
20200228,1511,BTCUSDT,8778.19000000,8781.76000000,8775.53000000,8781.76000000,10.71746600
20200228,1512,BTCUSDT,8780.79000000,8782.21000000,8777.92000000,8780.18000000,18.50227800
20200228,1513,BTCUSDT,8780.75000000,8781.91000000,8777.02000000,8778.79000000,10.48112200
20200228,1514,BTCUSDT,8777.78000000,8784.78000000,8777.23000000,8783.29000000,22.17835700
20200228,1515,BTCUSDT,8783.72000000,8794.36000000,8780.17000000,8789.38000000,29.20886400
20200228,1516,BTCUSDT,8788.82000000,8793.61000000,8785.99000000,8789.75000000,20.72467400
20200228,1517,BTCUSDT,8790.25000000,8794.09000000,8790.13000000,8792.13000000,25.49053500
20200228,1518,BTCUSDT,8792.13000000,8794.99000000,8787.83000000,8790.69000000,31.88089000
20200228,1519,BTCUSDT,8790.70000000,8790.81000000,8775.65000000,8776.51000000,27.84900300
20200228,1520,BTCUSDT,8776.60000000,8777.00000000,8768.98000000,8774.55000000,17.23297800
20200228,1521,BTCUSDT,8774.67000000,8780.43000000,8774.14000000,8779.22000000,15.48087600
20200228,1522,BTCUSDT,8778.85000000,8784.79000000,8778.85000000,8781.31000000,16.38520800
20200228,1523,BTCUSDT,8783.23000000,8785.06000000,8777.93000000,8782.77000000,10.11772800
20200228,1524,BTCUSDT,8782.77000000,8786.98000000,8782.77000000,8784.60000000,15.96498200
20200228,1525,BTCUSDT,8786.16000000,8790.00000000,8783.81000000,8788.86000000,19.08312300
20200228,1526,BTCUSDT,8788.79000000,8790.67000000,8785.10000000,8787.18000000,10.14254300
20200228,1527,BTCUSDT,8788.00000000,8790.81000000,8786.04000000,8790.00000000,14.43675500
20200228,1528,BTCUSDT,8790.00000000,8790.00000000,8777.95000000,8783.00000000,18.06643100
20200228,1529,BTCUSDT,8783.36000000,8784.00000000,8779.00000000,8783.92000000,7.85183800
20200228,1530,BTCUSDT,8783.93000000,8783.95000000,8774.29000000,8774.93000000,11.78807900
20200228,1531,BTCUSDT,8774.69000000,8775.91000000,8769.04000000,8774.45000000,25.56552300
20200228,1532,BTCUSDT,8774.44000000,8780.42000000,8771.82000000,8776.26000000,41.69135900
20200228,1533,BTCUSDT,8776.55000000,8779.99000000,8776.26000000,8778.04000000,13.29237700
20200228,1534,BTCUSDT,8777.95000000,8778.62000000,8770.41000000,8771.34000000,11.85883200
20200228,1535,BTCUSDT,8771.34000000,8772.30000000,8760.00000000,8760.00000000,33.56643600
20200228,1536,BTCUSDT,8760.00000000,8789.83000000,8760.00000000,8789.56000000,77.50654300
20200228,1537,BTCUSDT,8788.70000000,8789.98000000,8782.55000000,8782.55000000,35.57557600
20200228,1538,BTCUSDT,8782.12000000,8800.00000000,8780.63000000,8796.56000000,127.47232400
20200228,1539,BTCUSDT,8796.82000000,8800.02000000,8791.82000000,8794.14000000,59.96491500
20200228,1540,BTCUSDT,8794.13000000,8799.34000000,8792.14000000,8797.53000000,16.45188100
20200228,1541,BTCUSDT,8797.89000000,8798.17000000,8793.52000000,8796.18000000,13.90365700
20200228,1542,BTCUSDT,8796.68000000,8802.99000000,8795.89000000,8797.77000000,30.25973500
20200228,1543,BTCUSDT,8797.77000000,8801.61000000,8794.79000000,8800.03000000,16.71270200
20200228,1544,BTCUSDT,8800.05000000,8801.20000000,8783.05000000,8788.37000000,37.90117800
20200228,1545,BTCUSDT,8790.82000000,8790.82000000,8776.94000000,8782.80000000,45.71974400
20200228,1546,BTCUSDT,8782.79000000,8784.82000000,8779.96000000,8783.27000000,17.25505000
20200228,1547,BTCUSDT,8783.25000000,8783.31000000,8779.41000000,8779.77000000,18.45028600
20200228,1548,BTCUSDT,8779.68000000,8799.00000000,8779.42000000,8799.00000000,70.72430200
20200228,1549,BTCUSDT,8799.00000000,8800.00000000,8788.02000000,8790.60000000,46.53296700
20200228,1550,BTCUSDT,8790.34000000,8798.15000000,8788.00000000,8794.81000000,19.40664400
20200228,1551,BTCUSDT,8794.28000000,8797.29000000,8788.01000000,8795.89000000,21.41759200
20200228,1552,BTCUSDT,8797.29000000,8799.94000000,8793.14000000,8797.31000000,21.06540400
20200228,1553,BTCUSDT,8797.37000000,8800.00000000,8796.81000000,8798.29000000,12.45316800
